ID,adj.P.Val,P.Value,t,B,logFC,GI,Gene.symbol,Gene.title
ILMN_2332250,8.07E-03,7.76E-04,3.438595,-4.21573,4.71E-01,75709207,ACOT7,acyl-CoA thioesterase 7
ILMN_1716272,8.07E-03,7.76E-04,-3.43856,-4.21584,-3.07E-01,227497735,KBTBD8,kelch repeat and BTB domain containing 8
ILMN_1749212,8.07E-03,7.77E-04,-3.43836,-4.21648,-4.26E-01,241982736,TMEM189-UBE2V1,TMEM189-UBE2V1 readthrough
ILMN_1766851,8.07E-03,7.77E-04,3.438147,-4.21716,2.82E-01,375065836,TMEM126B,transmembrane protein 126B
ILMN_1697529,8.07E-03,7.77E-04,3.438098,-4.21731,6.69E-01,156630998,RNF10,ring finger protein 10
ILMN_1799015,8.08E-03,7.78E-04,3.437792,-4.21829,3.03E-01,546231293,PXMP2,peroxisomal membrane protein 2
ILMN_1660669,8.08E-03,7.78E-04,-3.437669,-4.21868,-5.18E-01,NA,,
ILMN_1781764,8.09E-03,7.8E-04,3.437191,-4.2202,3.45E-01,316983128,HNRNPH2,heterogeneous nuclear ribonucleoprotein H2 (H')
ILMN_1797822,8.1E-03,7.8E-04,-3.437082,-4.22055,-4.23E-01,662236813,SEL1L3,SEL1L family member 3
ILMN_2222880,8.1E-03,7.8E-04,-3.437046,-4.22067,-2.35E-01,378925602,SLC25A42,solute carrier family 25 member 42
ILMN_1714710,8.11E-03,7.81E-04,-3.436523,-4.22233,-2.58E-01,425905340,CCDC120,coiled-coil domain containing 120
ILMN_1660111,8.12E-03,7.83E-04,3.435856,-4.22446,2.79E-01,401709953,UCHL3,ubiquitin C-terminal hydrolase L3
ILMN_1769665,8.13E-03,7.84E-04,3.435624,-4.2252,2.52E-01,354725906,RAB5C,"RAB5C, member RAS oncogene family"
ILMN_1730084,8.16E-03,7.87E-04,3.434432,-4.22899,2.03E-01,205830449,COMT,catechol-O-methyltransferase
ILMN_1728073,8.18E-03,7.89E-04,3.433655,-4.23147,4.51E-01,55749788,DENND1A,DENN domain containing 1A
ILMN_1753892,8.19E-03,7.9E-04,3.433298,-4.2326,2.66E-01,NA,,
ILMN_1673708,8.2E-03,7.92E-04,-3.432707,-4.23448,-3.98E-02,1013398814,HDAC9,histone deacetylase 9
ILMN_1798679,8.22E-03,7.93E-04,-3.432143,-4.23628,-4.93E-01,145611445,ANO9,anoctamin 9
ILMN_2207328,8.22E-03,7.94E-04,3.432,-4.23673,7.39E-01,431822383,TPGS2,tubulin polyglutamylase complex subunit 2
ILMN_1755051,8.22E-03,7.94E-04,-3.431869,-4.23715,-4.1E-01,156616291,EFHC1,EF-hand domain containing 1
ILMN_1660927,8.23E-03,7.95E-04,-3.43136,-4.23877,-3.43E-01,NA,,
ILMN_1762897,8.23E-03,7.96E-04,-3.431255,-4.2391,-2.56E-01,148230774,ADGRF3,adhesion G protein-coupled receptor F3
ILMN_2186319,8.24E-03,7.96E-04,3.430977,-4.23999,5.91E-01,815930066,TSPAN2,tetraspanin 2
ILMN_1774973,8.25E-03,7.98E-04,-3.430422,-4.24175,-5.06E-01,23466420,SNORD21,"small nucleolar RNA, C/D box 21"
ILMN_1772703,8.26E-03,7.98E-04,-3.430329,-4.24205,-2.27E-01,157364936,OTUD6B,OTU domain containing 6B
ILMN_1783023,8.27E-03,7.99E-04,-3.429812,-4.24369,-2.52E-01,966209724,C5orf51,chromosome 5 open reading frame 51
ILMN_2327276,8.27E-03,8E-04,3.429743,-4.24391,2.58E-01,982742422,STAU1,staufen double-stranded RNA binding protein 1
ILMN_2131336,8.27E-03,8E-04,-3.429622,-4.2443,-2.96E-01,195972878,NEMP1,nuclear envelope integral membrane protein 1
ILMN_1796244,8.28E-03,8.02E-04,3.429052,-4.24611,2.05E-01,213512837,CD2BP2,CD2 cytoplasmic tail binding protein 2
ILMN_1734880,8.29E-03,8.02E-04,-3.42876,-4.24704,-2.95E-01,NA,,
ILMN_1710863,8.29E-03,8.02E-04,-3.428737,-4.24711,-2.81E-01,392307002,GATAD1,GATA zinc finger domain containing 1
ILMN_1657977,8.29E-03,8.03E-04,3.428552,-4.2477,3E-01,117606352,MSRB2,methionine sulfoxide reductase B2
ILMN_1802894,8.3E-03,8.04E-04,3.428144,-4.249,2.61E-01,547235123,VKORC1L1,vitamin K epoxide reductase complex subunit 1 like 1
ILMN_1808568,8.31E-03,8.05E-04,-3.427756,-4.25023,-2.63E-01,410991929,PYCR2,pyrroline-5-carboxylate reductase family member 2
ILMN_2114422,8.31E-03,8.05E-04,3.427726,-4.25033,3.03E-01,194733754,NOD1,nucleotide binding oligomerization domain containing 1
ILMN_1781225,8.34E-03,8.08E-04,-3.426547,-4.25407,-5.76E-01,NA,,
ILMN_2149766,8.36E-03,8.1E-04,-3.42601,-4.25578,-2.53E-01,541862244,APPBP2,amyloid beta precursor protein binding protein 2
ILMN_1770425,8.36E-03,8.11E-04,3.425667,-4.25687,3.16E-01,557440902,CDIPT,CDP-diacylglycerol--inositol 3-phosphatidyltransferase
ILMN_1916247,8.36E-03,8.11E-04,-3.425558,-4.25722,-5.34E-02,83078193,,
ILMN_1765621,8.37E-03,8.12E-04,3.425344,-4.2579,3.69E-01,186928817,HDGF,hepatoma-derived growth factor
ILMN_1770048,8.38E-03,8.12E-04,-3.425043,-4.25885,-2.31E-01,117190261,DPH5,diphthamide biosynthesis 5
ILMN_2211534,8.38E-03,8.13E-04,-3.424917,-4.25925,-4.81E-01,187608755,TMC8,transmembrane channel like 8
ILMN_1768870,8.39E-03,8.14E-04,3.424317,-4.26116,3.78E-01,41327721,CAPZA2,capping actin protein of muscle Z-line alpha subunit 2
ILMN_1781001,8.42E-03,8.17E-04,3.423444,-4.26393,7.14E-01,528078360,SOCS3,suppressor of cytokine signaling 3
ILMN_1811997,8.42E-03,8.17E-04,-3.423399,-4.26407,-1.62E-01,523498727,RNF115,ring finger protein 115
ILMN_1807540,8.42E-03,8.17E-04,3.423255,-4.26453,3.11E-01,306922380,MICU1,mitochondrial calcium uptake 1
ILMN_1659659,8.45E-03,8.2E-04,-3.422243,-4.26774,-2.77E-01,528881084,MAGEH1,MAGE family member H1
ILMN_1750079,8.45E-03,8.21E-04,-3.42206,-4.26833,-2.44E-01,539847079,PURB,purine rich element binding protein B
ILMN_1754076,8.49E-03,8.25E-04,-3.420604,-4.27295,-5.48E-01,54112396,CACNA2D3,calcium voltage-gated channel auxiliary subunit alpha2delta 3
ILMN_1756426,8.5E-03,8.26E-04,-3.420176,-4.2743,-1.1E-01,1004170703,HDLBP,high density lipoprotein binding protein
ILMN_2389376,8.5E-03,8.26E-04,-3.420106,-4.27453,-3.07E-01,254553328,DCAF11,DDB1 and CUL4 associated factor 11
ILMN_1674697,8.52E-03,8.28E-04,-3.419481,-4.27651,-4.45E-01,NA,,
ILMN_1773885,8.54E-03,8.3E-04,-3.418634,-4.2792,-2.27E-01,78000209,DMAP1,DNA methyltransferase 1 associated protein 1
ILMN_2414399,8.55E-03,8.31E-04,3.418247,-4.28042,3.44E-01,38045911,NME1,NME/NM23 nucleoside diphosphate kinase 1
ILMN_2218277,8.57E-03,8.34E-04,-3.417493,-4.28281,-2.86E-01,70609878,RPS2,ribosomal protein S2
ILMN_1764867,8.57E-03,8.34E-04,3.417391,-4.28314,3.23E-01,NA,,
ILMN_1723625,8.57E-03,8.34E-04,-3.417352,-4.28326,-3.25E-01,808175988,MAP4K2,mitogen-activated protein kinase kinase kinase kinase 2
ILMN_1715705,8.57E-03,8.34E-04,3.417208,-4.28372,1.71E-01,189571686,SSNA1,SS nuclear autoantigen 1
ILMN_1655194,8.58E-03,8.36E-04,-3.416685,-4.28538,-4.03E-01,566006194,JADE1,jade family PHD finger 1
ILMN_1751814,8.59E-03,8.36E-04,-3.416477,-4.28603,-8.33E-01,NA,,
ILMN_1736256,8.59E-03,8.37E-04,3.416176,-4.28699,2.62E-01,209862753,CALR,calreticulin
ILMN_1700546,8.62E-03,8.4E-04,3.415167,-4.29019,4.61E-01,195539341,ELOVL6,ELOVL fatty acid elongase 6
ILMN_1780598,8.66E-03,8.44E-04,-3.413826,-4.29444,-2.61E-01,1003088815,PIAS1,protein inhibitor of activated STAT 1
ILMN_1765287,8.66E-03,8.44E-04,-3.41371,-4.2948,-2.26E-01,289666757,DPY19L3,dpy-19 like 3 (C. elegans)
ILMN_1737416,8.68E-03,8.46E-04,-3.412971,-4.29714,-3E-01,457867143,PGBD3,piggyBac transposable element derived 3
ILMN_1852914,8.68E-03,8.46E-04,-3.412946,-4.29722,-3.76E-01,90648476,,
ILMN_1806123,8.68E-03,8.47E-04,3.412771,-4.29778,2.16E-01,223468570,MRPL23,mitochondrial ribosomal protein L23
ILMN_2369018,8.69E-03,8.47E-04,3.41261,-4.29829,3.97E-01,261878540,EVI2A,ecotropic viral integration site 2A
ILMN_1699164,8.69E-03,8.47E-04,-3.412573,-4.29841,-4.23E-02,NA,,
ILMN_1809866,8.69E-03,8.48E-04,-3.412454,-4.29878,-2.96E-01,808175928,WDR74,WD repeat domain 74
ILMN_2102069,8.7E-03,8.49E-04,-3.412031,-4.30012,-4.72E-02,319996628,SLC16A4,solute carrier family 16 member 4
ILMN_1748819,8.7E-03,8.49E-04,3.411967,-4.30033,2.23E-01,169646185,MRPL22,mitochondrial ribosomal protein L22
ILMN_1720501,8.73E-03,8.53E-04,-3.410643,-4.30452,-2.75E-01,88999587,ABCA9,ATP binding cassette subfamily A member 9
ILMN_1718830,8.74E-03,8.54E-04,-3.410293,-4.30563,-4.67E-01,446713795,ICE2,interactor of little elongation complex ELL subunit 2
ILMN_2100357,8.75E-03,8.55E-04,3.409999,-4.30655,5.5E-01,554790395,SMPDL3A,sphingomyelin phosphodiesterase acid like 3A
ILMN_1710326,8.75E-03,8.55E-04,3.409805,-4.30717,2.88E-01,93588627,CLDND1,claudin domain containing 1
ILMN_1725260,8.77E-03,8.57E-04,3.40912,-4.30934,2.93E-01,567316251,CDC25C,cell division cycle 25C
ILMN_1714602,8.77E-03,8.57E-04,3.409111,-4.30936,3.54E-01,332634933,CD86,CD86 molecule
ILMN_1780026,8.78E-03,8.58E-04,-3.408889,-4.31007,-3.67E-01,289547689,ZNF430,zinc finger protein 430
ILMN_1823273,8.78E-03,8.58E-04,-3.408836,-4.31024,-7.71E-02,27845914,,
ILMN_2185845,8.78E-03,8.59E-04,3.40862,-4.31092,4.55E-01,24308325,BRSK1,BR serine/threonine kinase 1
ILMN_1730639,8.78E-03,8.59E-04,3.408582,-4.31104,5.36E-01,166197672,SLC22A15,solute carrier family 22 member 15
ILMN_2386179,8.78E-03,8.59E-04,-3.408573,-4.31107,-2.62E-01,574957058,ZMYND8,zinc finger MYND-type containing 8
ILMN_1760889,8.79E-03,8.6E-04,-3.408072,-4.31265,-3.89E-01,544710911,CARF,calcium responsive transcription factor
ILMN_1809890,8.81E-03,8.62E-04,-3.407492,-4.31449,-2.24E-01,971460846,IKBKAP,"inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase complex-associated protein"
ILMN_1758629,8.81E-03,8.62E-04,3.407395,-4.31479,3.64E-01,NA,,
ILMN_1728581,8.83E-03,8.65E-04,-3.406672,-4.31708,-3.46E-01,298358692,C3orf18,chromosome 3 open reading frame 18
ILMN_1731609,8.84E-03,8.66E-04,3.406238,-4.31845,2.53E-01,189409148,CHMP6,charged multivesicular body protein 6
ILMN_2229379,8.85E-03,8.67E-04,-3.405911,-4.31949,-3.81E-01,148005048,KIT,KIT proto-oncogene receptor tyrosine kinase
ILMN_1773650,8.85E-03,8.67E-04,-3.405699,-4.32016,-5.04E-01,153792226,LRRN3,leucine rich repeat neuronal 3
ILMN_1690754,8.85E-03,8.68E-04,-3.405627,-4.32038,-6.55E-01,150417970,SVIL,supervillin
ILMN_1728699,8.86E-03,8.68E-04,-3.405336,-4.3213,-4.22E-01,51702221,SPTY2D1,SPT2 chromatin protein domain containing 1
ILMN_1702858,8.89E-03,8.72E-04,-3.404187,-4.32494,-3.9E-01,133922589,ADHFE1,"alcohol dehydrogenase, iron containing 1"
ILMN_2063051,8.89E-03,8.72E-04,-3.404095,-4.32523,-2.38E-01,NA,,
ILMN_2276952,8.89E-03,8.72E-04,-3.40409,-4.32524,-7.04E-01,62865622,TSC22D3,TSC22 domain family member 3
ILMN_1753411,8.89E-03,8.73E-04,-3.403937,-4.32573,-3.96E-01,NA,,
ILMN_1798467,8.91E-03,8.74E-04,-3.403372,-4.32751,-2.79E-01,NA,,
ILMN_1706502,8.91E-03,8.75E-04,3.403166,-4.32816,5.61E-01,351542235,EIF2AK2,eukaryotic translation initiation factor 2 alpha kinase 2
ILMN_1903021,8.91E-03,8.75E-04,-3.403165,-4.32817,-3.32E-01,21749338,,
ILMN_1810832,8.92E-03,8.76E-04,-3.402636,-4.32984,-3.16E-01,542133045,ZNF343,zinc finger protein 343
ILMN_1678934,8.95E-03,8.8E-04,-3.401563,-4.33323,-3.41E-01,544346152,POLR1E,RNA polymerase I subunit E
ILMN_1718132,8.96E-03,8.81E-04,-3.401147,-4.33454,-3.13E-01,194097322,ECHS1,"enoyl-CoA hydratase, short chain 1"
ILMN_1787691,8.97E-03,8.81E-04,3.400913,-4.33528,5.18E-01,38455425,CITED4,Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 4
ILMN_2394242,8.97E-03,8.82E-04,-3.400877,-4.33539,-3.94E-01,70995234,AMMECR1,"Alport syndrome, mental retardation, midface hypoplasia and elliptocytosis chromosomal region gene 1"
ILMN_2354391,8.98E-03,8.83E-04,-3.400521,-4.33652,-1.32E-01,321400153,EGLN2,egl-9 family hypoxia inducible factor 2
ILMN_1805996,8.99E-03,8.84E-04,-3.400114,-4.3378,-2.74E-01,223941787,SIN3A,SIN3 transcription regulator family member A
ILMN_2190084,8.99E-03,8.84E-04,3.400002,-4.33816,2.11E-01,298231172,VAMP8,vesicle associated membrane protein 8
ILMN_1703946,8.99E-03,8.84E-04,3.399964,-4.33828,4.95E-01,22907046,ADORA2B,adenosine A2b receptor
ILMN_1797875,9E-03,8.85E-04,3.399652,-4.33926,3.74E-01,324711027,ALOX5AP,arachidonate 5-lipoxygenase activating protein
ILMN_1714473,9E-03,8.86E-04,-3.39956,-4.33955,-2.46E-01,116089288,ZNF436,zinc finger protein 436
ILMN_1666690,9E-03,8.86E-04,-3.399304,-4.34036,-2.27E-01,218777841,ACRC,acidic repeat containing
ILMN_2315569,9.01E-03,8.87E-04,-3.399095,-4.34102,-3.17E-01,669174631,N6AMT1,N-6 adenine-specific DNA methyltransferase 1 (putative)
ILMN_1790807,9.03E-03,8.89E-04,-3.398258,-4.34366,-2.65E-01,224809294,XPC,"XPC complex subunit, DNA damage recognition and repair factor"
ILMN_1763763,9.03E-03,8.9E-04,3.39819,-4.34387,2.51E-01,93141035,RIPK3,receptor interacting serine/threonine kinase 3
ILMN_1705737,9.03E-03,8.9E-04,-3.398045,-4.34433,-2.88E-01,66933015,IMPDH2,inosine monophosphate dehydrogenase 2
ILMN_1816245,9.04E-03,8.91E-04,-3.397879,-4.34486,-5.45E-02,6659382,,
ILMN_1880784,9.04E-03,8.91E-04,-3.39779,-4.34514,-4.13E-01,9868920,,
ILMN_1878326,9.04E-03,8.91E-04,-3.397688,-4.34546,-5.49E-02,NA,,
ILMN_1736165,9.04E-03,8.92E-04,-3.397481,-4.34611,-5.24E-01,NA,,
ILMN_1742578,9.04E-03,8.92E-04,-3.397424,-4.34629,-2.39E-01,223890247,MKLN1,muskelin 1
ILMN_1753954,9.04E-03,8.92E-04,3.397357,-4.3465,1.01,325053703,OLFM4,olfactomedin 4
ILMN_1800412,9.04E-03,8.92E-04,-3.397349,-4.34653,-2.7E-01,291463261,BMP1,bone morphogenetic protein 1
ILMN_2179063,9.04E-03,8.92E-04,-3.397333,-4.34658,-2.25E-01,256017244,DDHD2,DDHD domain containing 2
ILMN_1784428,9.05E-03,8.93E-04,-3.396988,-4.34767,-2.56E-01,732170691,MGC57346,ADP-ribosylation factor pseudogene
ILMN_2252309,9.05E-03,8.94E-04,-3.396857,-4.34808,-2.37E-01,62420887,DPP7,dipeptidyl peptidase 7
ILMN_1724250,9.06E-03,8.95E-04,3.396526,-4.34913,5.49E-01,720642624,GRN,granulin
ILMN_1697420,9.06E-03,8.95E-04,3.396471,-4.3493,1.81E-01,151101234,TINF2,TERF1 interacting nuclear factor 2
ILMN_1792620,9.07E-03,8.96E-04,-3.396025,-4.3507,-2.75E-01,961349604,THG1L,tRNA-histidine guanylyltransferase 1 like
ILMN_1790518,9.08E-03,8.97E-04,-3.395843,-4.35128,-3.54E-01,531990847,JADE3,jade family PHD finger 3
ILMN_1773018,9.08E-03,8.97E-04,3.395635,-4.35194,2.13E-01,148596995,CUEDC2,CUE domain containing 2
ILMN_1738938,9.08E-03,8.98E-04,3.395404,-4.35266,2.9E-01,256773259,TIMM8B,translocase of inner mitochondrial membrane 8 homolog B
ILMN_1737949,9.08E-03,8.98E-04,3.395337,-4.35288,3.25E-01,189083756,GALNS,galactosamine (N-acetyl)-6-sulfatase
ILMN_2405324,9.09E-03,8.99E-04,-3.395184,-4.35336,-4.96E-01,324120884,IFNLR1,interferon lambda receptor 1
ILMN_2103919,9.12E-03,9.02E-04,-3.394001,-4.35709,-3.91E-01,13375645,LRFN3,leucine rich repeat and fibronectin type III domain containing 3
ILMN_1703860,9.12E-03,9.02E-04,-3.393982,-4.35715,-3.32E-01,NA,,
ILMN_1666546,9.14E-03,9.04E-04,-3.393406,-4.35896,-2.88E-01,594140655,DUSP14,dual specificity phosphatase 14
ILMN_2356111,9.14E-03,9.05E-04,-3.393116,-4.35988,-2.73E-01,56549670,SLC41A3,solute carrier family 41 member 3
ILMN_1764605,9.16E-03,9.07E-04,-3.392522,-4.36175,-1.43E-01,733213957,FGF6,fibroblast growth factor 6
ILMN_1732023,9.19E-03,9.1E-04,-3.391599,-4.36466,-1.07E-01,NA,,
ILMN_1804328,9.2E-03,9.11E-04,-3.391115,-4.36618,-2.43E-01,33946331,WWP1,WW domain containing E3 ubiquitin protein ligase 1
ILMN_1783846,9.2E-03,9.12E-04,-3.390943,-4.36672,-3.71E-01,544583508,RAPH1,Ras association (RalGDS/AF-6) and pleckstrin homology domains 1
ILMN_1654851,9.21E-03,9.12E-04,3.390791,-4.3672,3.7E-01,1007366674,FAM134A,family with sequence similarity 134 member A
ILMN_1657810,9.24E-03,9.15E-04,3.389765,-4.37044,2.18E-01,328683437,PPM1M,"protein phosphatase, Mg2+/Mn2+ dependent 1M"
ILMN_1686697,9.24E-03,9.16E-04,-3.389603,-4.37095,-3.53E-01,NA,,
ILMN_1841019,9.25E-03,9.17E-04,-3.389296,-4.37191,-2.67E-01,34193270,LINC00347,long intergenic non-protein coding RNA 347
ILMN_1662878,9.25E-03,9.17E-04,-3.389207,-4.37219,-5.3E-01,117938313,MZB1,marginal zone B and B1 cell specific protein
ILMN_1731001,9.26E-03,9.19E-04,3.388637,-4.37398,3.09E-01,733605834,ERICH1,glutamate rich 1
ILMN_2181883,9.27E-03,9.19E-04,3.388439,-4.37461,2.71E-01,429535842,GSKIP,GSK3B interacting protein
ILMN_1814011,9.28E-03,9.2E-04,-3.388052,-4.37583,-2E-01,NA,,
ILMN_1677723,9.29E-03,9.22E-04,-3.387536,-4.37745,-5.45E-01,930697449,ANGPT1,angiopoietin 1
ILMN_1699049,9.3E-03,9.23E-04,-3.387147,-4.37868,-3.19E-01,NA,,
ILMN_1655614,9.31E-03,9.24E-04,-3.386829,-4.37968,-3.96E-01,975830143,DSP,desmoplakin
ILMN_1668027,9.31E-03,9.24E-04,-3.386755,-4.37991,-3.96E-01,NA,,
ILMN_1775336,9.33E-03,9.27E-04,-3.386087,-4.38201,-1.76E-01,259906401,TSPYL2,TSPY like 2
ILMN_1699644,9.34E-03,9.27E-04,-3.385812,-4.38288,-2.86E-01,471434843,MARCH3,membrane associated ring-CH-type finger 3
ILMN_1675106,9.35E-03,9.29E-04,3.385207,-4.38478,3.23E-01,731441384,YIPF2,Yip1 domain family member 2
ILMN_1656904,9.36E-03,9.3E-04,3.385024,-4.38536,4.34E-01,301601641,SLC1A4,solute carrier family 1 member 4
ILMN_1771203,9.39E-03,9.34E-04,-3.383828,-4.38912,-2.57E-01,385862242,SMAD2,SMAD family member 2
ILMN_1810680,9.39E-03,9.34E-04,3.383722,-4.38945,3.05E-01,1002132832,BOLA2,bolA family member 2
ILMN_1743635,9.44E-03,9.39E-04,3.382178,-4.3943,3.53E-01,197304750,ALG14,"ALG14, UDP-N-acetylglucosaminyltransferase subunit"
ILMN_1810727,9.44E-03,9.39E-04,-3.382014,-4.39482,-3.15E-01,665505968,SLC25A45,solute carrier family 25 member 45
ILMN_1804090,9.44E-03,9.39E-04,3.382,-4.39486,3.58E-01,401461822,SLC25A10,solute carrier family 25 member 10
ILMN_1766814,9.45E-03,9.4E-04,3.381677,-4.39588,3.43E-01,290656935,TK2,"thymidine kinase 2, mitochondrial"
ILMN_2283597,9.46E-03,9.42E-04,-3.381252,-4.39721,-4.34E-01,356582279,FAM134B,family with sequence similarity 134 member B
ILMN_1703053,9.47E-03,9.42E-04,-3.381044,-4.39787,-4.7E-01,NA,,
ILMN_1670506,9.48E-03,9.44E-04,-3.380637,-4.39915,-6.21E-01,70995167,AMMECR1,"Alport syndrome, mental retardation, midface hypoplasia and elliptocytosis chromosomal region gene 1"
ILMN_2042941,9.48E-03,9.44E-04,3.3805,-4.39958,3.69E-01,685156918,TMEM159,transmembrane protein 159
ILMN_1683664,9.49E-03,9.45E-04,-3.380119,-4.40077,-2.07E-01,209447085,FAM60A,family with sequence similarity 60 member A
ILMN_2262044,9.5E-03,9.47E-04,3.379709,-4.40206,3.65E-01,961513280,PARP10,poly(ADP-ribose) polymerase family member 10
ILMN_1734190,9.53E-03,9.49E-04,-3.378903,-4.40459,-3.44E-01,55749430,TCEAL3,transcription elongation factor A like 3
ILMN_1713751,9.54E-03,9.51E-04,-3.37845,-4.40602,-2.77E-01,495529273,ADAM19,ADAM metallopeptidase domain 19
ILMN_1705617,9.54E-03,9.51E-04,3.378373,-4.40626,1.86E-01,49472823,CFL1,cofilin 1
ILMN_1793012,9.56E-03,9.53E-04,-3.377788,-4.40809,-3.28E-01,386642918,COA1,cytochrome c oxidase assembly factor 1 homolog
ILMN_2091846,9.56E-03,9.54E-04,3.377499,-4.409,4.04E-01,NA,,
ILMN_2228710,9.58E-03,9.56E-04,3.376835,-4.41109,2.52E-01,313851091,PDCD5,programmed cell death 5
ILMN_1722330,9.58E-03,9.56E-04,3.376732,-4.41141,2.08E-01,41393574,GK2,glycerol kinase 2
ILMN_2085525,9.58E-03,9.56E-04,-3.376696,-4.41152,-3.67E-01,94536605,SNORA32,"small nucleolar RNA, H/ACA box 32"
ILMN_2400644,9.59E-03,9.57E-04,-3.376539,-4.41202,-3.94E-01,387942366,SRGAP3,SLIT-ROBO Rho GTPase activating protein 3
ILMN_1711493,9.61E-03,9.6E-04,3.375611,-4.41493,4.43E-01,302318951,PRAM1,PML-RARA regulated adaptor molecule 1
ILMN_1727271,9.62E-03,9.61E-04,3.375361,-4.41571,5.3E-01,47419919,WARS,tryptophanyl-tRNA synthetase
ILMN_1751227,9.64E-03,9.62E-04,-3.374758,-4.41761,-2.88E-01,302393535,LINC00997,long intergenic non-protein coding RNA 997
ILMN_1652768,9.65E-03,9.64E-04,-3.374185,-4.4194,-2.17E-01,NA,,
ILMN_1811955,9.69E-03,9.68E-04,3.373094,-4.42283,2.01E-01,545478994,PRMT5,protein arginine methyltransferase 5
ILMN_1676289,9.71E-03,9.71E-04,-3.372202,-4.42562,-4.42E-01,336285435,NCAM1,neural cell adhesion molecule 1
ILMN_2340877,9.71E-03,9.71E-04,-3.372186,-4.42567,-3.47E-01,210031700,MEN1,menin 1
ILMN_2178088,9.72E-03,9.71E-04,-3.372036,-4.42614,-3.35E-01,662033886,ZNF131,zinc finger protein 131
ILMN_2356890,9.77E-03,9.77E-04,3.370305,-4.43157,2.86E-01,332000003,MRPL42,mitochondrial ribosomal protein L42
ILMN_1794015,9.78E-03,9.78E-04,-3.369832,-4.43305,-3.73E-01,NA,,
ILMN_1762033,9.78E-03,9.79E-04,-3.369792,-4.43317,-3.22E-01,170932480,NAPEPLD,N-acyl phosphatidylethanolamine phospholipase D
ILMN_1708743,9.79E-03,9.8E-04,3.369378,-4.43447,5.13E-01,197116384,NT5DC2,5'-nucleotidase domain containing 2
ILMN_1902658,9.8E-03,9.81E-04,-3.369104,-4.43533,-2.55E-01,34527067,LINC01278,long intergenic non-protein coding RNA 1278
ILMN_2352448,9.83E-03,9.84E-04,-3.368301,-4.43784,-4.44E-01,526479862,NSUN5P1,NOP2/Sun RNA methyltransferase family member 5 pseudogene 1
ILMN_1727540,9.83E-03,9.84E-04,3.368202,-4.43816,3.33E-01,987996600,C1orf112,chromosome 1 open reading frame 112
ILMN_1757636,9.83E-03,9.84E-04,3.368036,-4.43868,6.46E-01,285397546,SETD9,SET domain containing 9
ILMN_1682120,9.84E-03,9.86E-04,-3.367544,-4.44022,-4.54E-01,327478427,THEM4,thioesterase superfamily member 4
ILMN_1911605,9.86E-03,9.88E-04,-3.367006,-4.4419,-2.66E-01,34366677,FRS2,fibroblast growth factor receptor substrate 2
ILMN_1753122,9.86E-03,9.88E-04,-3.366915,-4.44219,-3.09E-01,1015191265,MCPH1,microcephalin 1
ILMN_1810628,9.87E-03,9.89E-04,3.366584,-4.44322,6.76E-01,162287218,PRUNE2,prune homolog 2
ILMN_1771815,9.88E-03,9.91E-04,3.366117,-4.44468,1.66E-01,545687803,RTFDC1,replication termination factor 2 domain containing 1
ILMN_1804498,9.89E-03,9.91E-04,-3.365904,-4.44535,-2.37E-01,304555613,BRAT1,BRCA1 associated ATM activator 1
ILMN_1657011,9.9E-03,9.93E-04,-3.365535,-4.44651,-4.25E-01,NA,,
ILMN_1688818,9.9E-03,9.93E-04,3.365385,-4.44698,2.69E-01,NA,,
ILMN_1771599,9.9E-03,9.93E-04,3.365379,-4.447,6.17E-01,62739164,PLOD2,"procollagen-lysine,2-oxoglutarate 5-dioxygenase 2"
ILMN_1727526,9.9E-03,9.93E-04,-3.365356,-4.44707,-4.64E-01,24308222,CCDC191,coiled-coil domain containing 191
ILMN_1797585,9.9E-03,9.94E-04,-3.365064,-4.44798,-1.61E-01,194328683,MYO1B,myosin IB
ILMN_1700461,9.9E-03,9.94E-04,-3.365053,-4.44801,-2.1E-01,217416403,PTGES3L-AARSD1,PTGES3L-AARSD1 readthrough
ILMN_1810433,9.91E-03,9.95E-04,3.364872,-4.44858,2.91E-01,NA,,
ILMN_1668525,9.93E-03,9.97E-04,-3.364136,-4.45088,-2.95E-01,66528585,NR3C1,nuclear receptor subfamily 3 group C member 1
ILMN_1746243,9.93E-03,9.98E-04,-3.363963,-4.45142,-4.73E-01,325197160,TES,testin LIM domain protein
ILMN_1689560,9.96E-03,1E-03,-3.363132,-4.45402,-3.27E-01,NA,,
ILMN_1797903,9.96E-03,1E-03,-3.363084,-4.45418,-2.51E-01,1003088704,ZNF544,zinc finger protein 544
ILMN_1722151,1E-02,1.01E-03,-3.361537,-4.45902,-1.73E-02,392494082,EIF6,eukaryotic translation initiation factor 6
ILMN_1770071,1E-02,1.01E-03,3.361423,-4.45937,2.93E-01,39573714,IFITM4P,interferon induced transmembrane protein 4 pseudogene
ILMN_1701875,1E-02,1.01E-03,3.360888,-4.46104,3.12E-01,58530843,ZYX,zyxin
ILMN_1910334,1E-02,1.01E-03,3.360668,-4.46173,1.98E-01,NA,,
ILMN_2160929,1E-02,1.01E-03,3.360192,-4.46322,4.47E-01,332078486,FEN1,flap structure-specific endonuclease 1
